1 	 0.047345 	 0.042772 	 0.003181 	 0.001333 	 0.000059 
2 	 0.054577 	 0.038836 	 0.011086 	 0.004591 	 0.000065 
0 	 0.054998 	 0.038894 	 0.008471 	 0.007567 	 0.000065 
3 	 0.045033 	 0.042818 	 0.001335 	 0.000818 	 0.000062 
2 	 0.043036 	 0.039008 	 0.002400 	 0.001558 	 0.000070 
0 	 0.043778 	 0.038831 	 0.002284 	 0.002602 	 0.000061 
3 	 0.042011 	 0.039590 	 0.001405 	 0.000956 	 0.000061 
1 	 0.042104 	 0.038872 	 0.001024 	 0.002146 	 0.000061 
3 	 0.042910 	 0.038884 	 0.002807 	 0.001137 	 0.000082 
2 	 0.047967 	 0.038881 	 0.007900 	 0.001116 	 0.000071 
1 	 0.048323 	 0.039040 	 0.007765 	 0.001450 	 0.000068 
0 	 0.041545 	 0.038838 	 0.000697 	 0.001954 	 0.000056 
2 	 0.042828 	 0.038803 	 0.002855 	 0.001090 	 0.000081 
3 	 0.043409 	 0.038927 	 0.003433 	 0.000999 	 0.000051 
1 	 0.043205 	 0.038847 	 0.002735 	 0.001558 	 0.000065 
0 	 0.041583 	 0.038815 	 0.000709 	 0.001985 	 0.000074 
0 	 0.042499 	 0.038934 	 0.001626 	 0.001876 	 0.000062 
2 	 0.041597 	 0.038856 	 0.001571 	 0.001104 	 0.000065 
3 	 0.041605 	 0.038982 	 0.001588 	 0.000959 	 0.000076 
1 	 0.042508 	 0.038857 	 0.002072 	 0.001528 	 0.000051 
2 	 0.043219 	 0.038888 	 0.001979 	 0.002288 	 0.000063 
0 	 0.043156 	 0.038892 	 0.001110 	 0.003099 	 0.000056 
3 	 0.046483 	 0.040220 	 0.005162 	 0.001032 	 0.000070 
1 	 0.042719 	 0.039071 	 0.001058 	 0.002524 	 0.000067 
2 	 0.043486 	 0.038885 	 0.002182 	 0.002357 	 0.000063 
0 	 0.042788 	 0.039060 	 0.000739 	 0.002923 	 0.000066 
3 	 0.044658 	 0.039978 	 0.003401 	 0.001203 	 0.000077 
1 	 0.042848 	 0.038930 	 0.001172 	 0.002686 	 0.000060 
3 	 0.042161 	 0.038825 	 0.001791 	 0.001487 	 0.000058 
0 	 0.042006 	 0.039385 	 0.000772 	 0.001786 	 0.000062 
2 	 0.042159 	 0.038877 	 0.001686 	 0.001535 	 0.000061 
1 	 0.042154 	 0.038857 	 0.001394 	 0.001830 	 0.000073 
1 	 0.041723 	 0.038849 	 0.001153 	 0.001658 	 0.000063 
0 	 0.044183 	 0.038977 	 0.003175 	 0.001950 	 0.000081 
2 	 0.044182 	 0.038892 	 0.004117 	 0.001106 	 0.000067 
3 	 0.041658 	 0.038867 	 0.001610 	 0.001110 	 0.000071 
1 	 0.041320 	 0.038904 	 0.000896 	 0.001453 	 0.000066 
2 	 0.042778 	 0.038973 	 0.002777 	 0.000962 	 0.000066 
3 	 0.042612 	 0.038986 	 0.002637 	 0.000927 	 0.000062 
0 	 0.041484 	 0.038847 	 0.000778 	 0.001794 	 0.000064 
