3 	 0.319901 	 0.307191 	 0.006568 	 0.005991 	 0.000151 
1 	 0.318266 	 0.309039 	 0.003262 	 0.005827 	 0.000138 
2 	 0.323718 	 0.305975 	 0.010261 	 0.007336 	 0.000147 
0 	 0.324538 	 0.307894 	 0.008776 	 0.007715 	 0.000153 
0 	 0.321599 	 0.312506 	 0.004712 	 0.004211 	 0.000170 
1 	 0.321106 	 0.311953 	 0.005038 	 0.003965 	 0.000150 
2 	 0.319006 	 0.311304 	 0.004699 	 0.002856 	 0.000146 
3 	 0.321999 	 0.304754 	 0.007595 	 0.009513 	 0.000137 
1 	 0.320480 	 0.312172 	 0.003410 	 0.004737 	 0.000161 
3 	 0.328640 	 0.311801 	 0.013135 	 0.003542 	 0.000161 
0 	 0.327879 	 0.312738 	 0.009755 	 0.005232 	 0.000154 
2 	 0.328213 	 0.304398 	 0.012761 	 0.010908 	 0.000147 
3 	 0.322316 	 0.307742 	 0.009878 	 0.004545 	 0.000151 
1 	 0.317139 	 0.308690 	 0.002888 	 0.005408 	 0.000152 
2 	 0.323614 	 0.306707 	 0.011191 	 0.005559 	 0.000157 
0 	 0.319153 	 0.306903 	 0.004272 	 0.007829 	 0.000148 
3 	 0.617773 	 0.310802 	 0.047151 	 0.259697 	 0.000122 
2 	 0.589383 	 0.579107 	 0.005653 	 0.004460 	 0.000163 
1 	 0.617901 	 0.304500 	 0.045628 	 0.267639 	 0.000134 
0 	 0.589348 	 0.579573 	 0.003024 	 0.006583 	 0.000168 
0 	 0.323882 	 0.314993 	 0.004471 	 0.004274 	 0.000144 
1 	 0.321768 	 0.306883 	 0.003723 	 0.011012 	 0.000150 
2 	 0.324204 	 0.307101 	 0.007824 	 0.009153 	 0.000127 
3 	 0.321868 	 0.307861 	 0.005493 	 0.008382 	 0.000132 
0 	 0.314386 	 0.305162 	 0.002172 	 0.006891 	 0.000161 
2 	 0.314625 	 0.305264 	 0.005342 	 0.003887 	 0.000133 
3 	 0.313830 	 0.306263 	 0.004452 	 0.002977 	 0.000138 
1 	 0.314323 	 0.305042 	 0.003389 	 0.005756 	 0.000136 
2 	 0.318098 	 0.308131 	 0.005115 	 0.004721 	 0.000132 
3 	 0.317428 	 0.307225 	 0.004377 	 0.005676 	 0.000150 
0 	 0.318529 	 0.306758 	 0.003022 	 0.008612 	 0.000137 
1 	 0.317531 	 0.309686 	 0.002971 	 0.004718 	 0.000156 
3 	 0.326293 	 0.305679 	 0.012875 	 0.007593 	 0.000146 
2 	 0.318493 	 0.310791 	 0.004636 	 0.002930 	 0.000137 
0 	 0.325721 	 0.304509 	 0.009684 	 0.011384 	 0.000145 
1 	 0.326543 	 0.304605 	 0.011613 	 0.010181 	 0.000144 
1 	 0.316455 	 0.307904 	 0.003232 	 0.005152 	 0.000167 
0 	 0.316846 	 0.306399 	 0.002697 	 0.007613 	 0.000137 
3 	 0.316566 	 0.306114 	 0.005200 	 0.005117 	 0.000136 
2 	 0.316933 	 0.307963 	 0.005473 	 0.003364 	 0.000133 
