2	0.929937
0	0.210317
3	1.014417
1	0.357795
1	0.575456
2	0.281303
3	0.763673
0	0.483709
1	0.420904
3	0.535815
2	0.517970
0	0.204011
2	0.354512
3	0.516476
0	0.382441
1	0.491935
2	0.488184
0	0.348018
3	0.408376
1	0.365178
1	0.446358
2	0.205933
0	0.355912
3	0.595919
0	0.322192
3	0.562845
2	0.419547
1	0.353855
3	0.586222
0	0.347798
1	0.456817
2	0.266168
2	0.526334
1	0.233915
3	0.576978
0	0.314941
2	0.700632
3	0.318076
1	0.574663
0	0.447144
0	0.324172
1	0.399769
2	0.200258
3	0.571310
3	0.873055
2	0.192251
1	0.711106
0	0.618896
1	0.398101
0	0.255316
2	0.490928
3	0.609029
2	0.565253
1	0.435678
3	0.270963
0	0.339989
1	0.320838
2	0.702176
0	0.389388
3	0.696408
2	0.337192
1	0.296173
0	0.227672
3	0.497653
2	0.260675
3	0.526773
0	0.295847
1	0.378553
1	0.620312
2	0.172967
0	0.534624
3	0.767331
1	0.270290
3	0.749392
2	0.722476
0	0.572141
3	0.736097
2	0.227117
1	0.578045
0	0.491497
3	0.416951
2	0.434300
1	0.328695
0	0.259863
1	0.934266
3	1.062916
2	0.822094
0	0.309056
1	0.223749
2	0.836844
0	0.603582
3	0.841671
1	0.488831
2	0.593644
3	0.527287
0	0.236172
3	0.361702
1	0.491942
0	0.379227
2	0.611332
1	0.427507
2	0.569733
3	0.284885
0	0.348129
2	0.569624
0	0.433681
1	0.521899
3	0.352276
3	0.527769
2	0.450325
1	0.371412
0	0.218748
1	0.314923
0	0.233015
2	0.377276
3	0.429482
1	0.342661
2	0.328579
3	0.549188
0	0.293077
