2 	 2.823429 	 2.781885 	 0.024318 	 0.016862 	 0.000364 
3 	 2.823875 	 2.605508 	 0.025377 	 0.192510 	 0.000479 
1 	 2.807178 	 2.600349 	 0.004724 	 0.201663 	 0.000441 
0 	 2.823308 	 2.761335 	 0.021171 	 0.040401 	 0.000401 
2 	 2.855396 	 2.785879 	 0.008353 	 0.060760 	 0.000404 
1 	 2.867288 	 2.839357 	 0.016527 	 0.011029 	 0.000374 
3 	 2.875410 	 2.564563 	 0.030812 	 0.279584 	 0.000452 
0 	 2.874757 	 2.576941 	 0.014412 	 0.282953 	 0.000451 
1 	 2.754657 	 2.585281 	 0.015330 	 0.153602 	 0.000445 
3 	 2.754094 	 2.575109 	 0.018158 	 0.160471 	 0.000356 
0 	 2.758420 	 2.560643 	 0.008639 	 0.188740 	 0.000398 
2 	 2.744155 	 2.724565 	 0.006222 	 0.013025 	 0.000344 
1 	 2.601728 	 2.577018 	 0.005731 	 0.018611 	 0.000368 
2 	 2.607037 	 2.570191 	 0.012219 	 0.024297 	 0.000330 
0 	 2.606072 	 2.575722 	 0.008705 	 0.021218 	 0.000427 
3 	 2.607528 	 2.544367 	 0.015282 	 0.047440 	 0.000439 
2 	 2.747553 	 2.580036 	 0.013329 	 0.153770 	 0.000418 
0 	 2.750949 	 2.559279 	 0.015065 	 0.176050 	 0.000554 
3 	 2.749316 	 2.706213 	 0.017148 	 0.025598 	 0.000358 
1 	 2.744361 	 2.652866 	 0.005023 	 0.086084 	 0.000388 
2 	 2.797740 	 2.595504 	 0.006361 	 0.195429 	 0.000445 
3 	 2.801822 	 2.757711 	 0.012955 	 0.030761 	 0.000395 
1 	 2.798534 	 2.600776 	 0.005774 	 0.191549 	 0.000434 
0 	 2.801280 	 2.777216 	 0.007385 	 0.016286 	 0.000393 
0 	 2.815831 	 2.585346 	 0.007797 	 0.222304 	 0.000384 
1 	 2.812183 	 2.604626 	 0.011967 	 0.195225 	 0.000366 
2 	 2.805110 	 2.771317 	 0.007137 	 0.026283 	 0.000373 
3 	 2.811874 	 2.775926 	 0.015011 	 0.020547 	 0.000389 
3 	 2.748822 	 2.594844 	 0.009462 	 0.144178 	 0.000339 
2 	 2.747437 	 2.567992 	 0.007325 	 0.171701 	 0.000419 
1 	 2.748002 	 2.729440 	 0.005310 	 0.012900 	 0.000352 
0 	 2.750536 	 2.567348 	 0.007381 	 0.175346 	 0.000462 
2 	 2.944359 	 2.806171 	 0.112029 	 0.025795 	 0.000364 
1 	 2.938839 	 2.814298 	 0.092758 	 0.031407 	 0.000376 
0 	 2.854256 	 2.650457 	 0.004983 	 0.198376 	 0.000441 
3 	 2.841721 	 2.576475 	 0.012115 	 0.252576 	 0.000555 
2 	 2.753079 	 2.723052 	 0.008648 	 0.021070 	 0.000309 
1 	 2.757933 	 2.585204 	 0.012291 	 0.160028 	 0.000410 
3 	 2.758727 	 2.548342 	 0.016657 	 0.193205 	 0.000524 
0 	 2.755645 	 2.621476 	 0.003802 	 0.130003 	 0.000364 
