2 	 0.345336 	 0.331357 	 0.008408 	 0.005422 	 0.000149 
0 	 0.347599 	 0.325704 	 0.010033 	 0.011718 	 0.000144 
3 	 0.342317 	 0.325173 	 0.006018 	 0.010970 	 0.000156 
1 	 0.338933 	 0.332691 	 0.001511 	 0.004563 	 0.000169 
1 	 0.318084 	 0.312997 	 0.001373 	 0.003567 	 0.000146 
0 	 0.323666 	 0.308165 	 0.006629 	 0.008736 	 0.000137 
2 	 0.318508 	 0.313759 	 0.002099 	 0.002511 	 0.000140 
3 	 0.318665 	 0.307121 	 0.002867 	 0.008534 	 0.000143 
1 	 0.318533 	 0.313230 	 0.001423 	 0.003730 	 0.000150 
2 	 0.319289 	 0.313425 	 0.002559 	 0.003182 	 0.000124 
3 	 0.320055 	 0.307151 	 0.004106 	 0.008654 	 0.000145 
0 	 0.318477 	 0.308501 	 0.001220 	 0.008611 	 0.000145 
1 	 0.326432 	 0.316312 	 0.004153 	 0.005841 	 0.000126 
0 	 0.323943 	 0.314060 	 0.001184 	 0.008551 	 0.000149 
2 	 0.326433 	 0.314151 	 0.004555 	 0.007599 	 0.000129 
3 	 0.325306 	 0.306760 	 0.004074 	 0.014338 	 0.000134 
2 	 0.325839 	 0.314837 	 0.008039 	 0.002829 	 0.000134 
0 	 0.326298 	 0.310643 	 0.001335 	 0.014155 	 0.000165 
3 	 0.319394 	 0.307626 	 0.002267 	 0.009372 	 0.000129 
1 	 0.325980 	 0.313518 	 0.001420 	 0.010921 	 0.000120 
3 	 0.316949 	 0.308173 	 0.002226 	 0.006409 	 0.000141 
0 	 0.317273 	 0.306635 	 0.001167 	 0.009329 	 0.000142 
2 	 0.318561 	 0.313048 	 0.003192 	 0.002183 	 0.000138 
1 	 0.318831 	 0.312070 	 0.002726 	 0.003898 	 0.000137 
2 	 0.324772 	 0.320107 	 0.001681 	 0.002847 	 0.000136 
1 	 0.324915 	 0.312925 	 0.001842 	 0.009992 	 0.000156 
3 	 0.325561 	 0.307363 	 0.003714 	 0.014332 	 0.000152 
0 	 0.326663 	 0.306470 	 0.002825 	 0.017222 	 0.000146 
1 	 0.326820 	 0.313634 	 0.002036 	 0.011014 	 0.000135 
2 	 0.326926 	 0.314834 	 0.002405 	 0.009522 	 0.000165 
3 	 0.327840 	 0.308838 	 0.004255 	 0.014601 	 0.000146 
0 	 0.328176 	 0.320563 	 0.002646 	 0.004806 	 0.000162 
3 	 0.322844 	 0.314494 	 0.002945 	 0.005289 	 0.000117 
0 	 0.322919 	 0.307052 	 0.001977 	 0.013736 	 0.000154 
1 	 0.322137 	 0.313118 	 0.001271 	 0.007595 	 0.000153 
2 	 0.323032 	 0.313296 	 0.003217 	 0.006380 	 0.000139 
1 	 0.317904 	 0.313116 	 0.001394 	 0.003252 	 0.000142 
2 	 0.317913 	 0.312993 	 0.001858 	 0.002910 	 0.000152 
0 	 0.318599 	 0.308114 	 0.001895 	 0.008439 	 0.000151 
3 	 0.318767 	 0.307024 	 0.003395 	 0.008176 	 0.000172 
