1 	 0.047650 	 0.041116 	 0.003187 	 0.003263 	 0.000084 
0 	 0.044978 	 0.039703 	 0.000354 	 0.004867 	 0.000054 
3 	 0.043127 	 0.039632 	 0.001089 	 0.002330 	 0.000076 
2 	 0.048142 	 0.041272 	 0.005722 	 0.001081 	 0.000067 
3 	 0.043498 	 0.039729 	 0.000898 	 0.002812 	 0.000059 
2 	 0.044877 	 0.041191 	 0.002021 	 0.001590 	 0.000076 
1 	 0.046642 	 0.041133 	 0.002385 	 0.003055 	 0.000069 
0 	 0.047739 	 0.040445 	 0.001489 	 0.005733 	 0.000071 
2 	 0.046573 	 0.041290 	 0.003628 	 0.001599 	 0.000055 
1 	 0.044623 	 0.041132 	 0.001589 	 0.001827 	 0.000076 
0 	 0.043623 	 0.040731 	 0.000375 	 0.002448 	 0.000070 
3 	 0.047427 	 0.039699 	 0.004697 	 0.002964 	 0.000067 
3 	 0.047890 	 0.040218 	 0.005220 	 0.002385 	 0.000067 
1 	 0.045546 	 0.041124 	 0.002446 	 0.001914 	 0.000062 
2 	 0.043581 	 0.041250 	 0.000688 	 0.001575 	 0.000069 
0 	 0.046433 	 0.039865 	 0.001335 	 0.005170 	 0.000063 
0 	 0.044895 	 0.039637 	 0.001060 	 0.004130 	 0.000068 
2 	 0.045287 	 0.042124 	 0.001779 	 0.001330 	 0.000053 
1 	 0.044237 	 0.041300 	 0.000703 	 0.002166 	 0.000068 
3 	 0.044954 	 0.039683 	 0.001896 	 0.003315 	 0.000061 
1 	 0.086217 	 0.041175 	 0.009281 	 0.035691 	 0.000071 
0 	 0.086599 	 0.039607 	 0.000645 	 0.046271 	 0.000076 
3 	 0.079648 	 0.074663 	 0.001321 	 0.003579 	 0.000084 
2 	 0.079059 	 0.077446 	 0.000488 	 0.001036 	 0.000089 
2 	 0.079349 	 0.077593 	 0.000636 	 0.001042 	 0.000078 
1 	 0.096962 	 0.041121 	 0.019866 	 0.035903 	 0.000072 
3 	 0.091002 	 0.039647 	 0.014436 	 0.036876 	 0.000043 
0 	 0.090742 	 0.074569 	 0.000384 	 0.015695 	 0.000094 
1 	 0.043340 	 0.041177 	 0.000620 	 0.001489 	 0.000053 
0 	 0.044291 	 0.039641 	 0.001410 	 0.003161 	 0.000079 
3 	 0.043225 	 0.039651 	 0.000931 	 0.002583 	 0.000060 
2 	 0.043229 	 0.041437 	 0.000678 	 0.001047 	 0.000067 
3 	 0.044608 	 0.039632 	 0.001307 	 0.003598 	 0.000071 
0 	 0.045666 	 0.040754 	 0.001809 	 0.003035 	 0.000068 
1 	 0.044327 	 0.041459 	 0.000649 	 0.002140 	 0.000078 
2 	 0.045226 	 0.041112 	 0.001712 	 0.002328 	 0.000074 
3 	 0.044032 	 0.039731 	 0.001163 	 0.003069 	 0.000069 
2 	 0.043658 	 0.041206 	 0.000583 	 0.001799 	 0.000070 
1 	 0.045670 	 0.042069 	 0.002428 	 0.001095 	 0.000078 
0 	 0.046318 	 0.039567 	 0.001038 	 0.005623 	 0.000090 
