0 	 0.045030 	 0.041222 	 0.002083 	 0.001672 	 0.000052 
2 	 0.043593 	 0.040321 	 0.001367 	 0.001841 	 0.000064 
3 	 0.043847 	 0.040228 	 0.001632 	 0.001915 	 0.000072 
1 	 0.046382 	 0.040225 	 0.003735 	 0.002355 	 0.000067 
2 	 0.044949 	 0.040235 	 0.003378 	 0.001262 	 0.000074 
3 	 0.045685 	 0.040289 	 0.004143 	 0.001197 	 0.000057 
0 	 0.043311 	 0.040470 	 0.000801 	 0.001974 	 0.000066 
1 	 0.044743 	 0.040171 	 0.002668 	 0.001810 	 0.000094 
3 	 0.047877 	 0.040243 	 0.006228 	 0.001348 	 0.000057 
2 	 0.044532 	 0.040315 	 0.002982 	 0.001181 	 0.000054 
1 	 0.043163 	 0.040210 	 0.000957 	 0.001935 	 0.000061 
0 	 0.048904 	 0.040572 	 0.006415 	 0.001841 	 0.000075 
2 	 0.045090 	 0.040294 	 0.002846 	 0.001870 	 0.000079 
3 	 0.048584 	 0.040412 	 0.006331 	 0.001755 	 0.000086 
1 	 0.048289 	 0.040994 	 0.005526 	 0.001699 	 0.000070 
0 	 0.043680 	 0.040233 	 0.000662 	 0.002728 	 0.000057 
1 	 0.047536 	 0.041515 	 0.003975 	 0.001984 	 0.000062 
0 	 0.044520 	 0.040239 	 0.000873 	 0.003342 	 0.000066 
2 	 0.047700 	 0.040673 	 0.004841 	 0.002106 	 0.000080 
3 	 0.044541 	 0.040239 	 0.001688 	 0.002522 	 0.000092 
2 	 0.043069 	 0.040237 	 0.001523 	 0.001233 	 0.000077 
1 	 0.043127 	 0.040309 	 0.001278 	 0.001468 	 0.000072 
3 	 0.043129 	 0.040265 	 0.001659 	 0.001138 	 0.000066 
0 	 0.043137 	 0.040296 	 0.000856 	 0.001919 	 0.000067 
1 	 0.044113 	 0.040323 	 0.002206 	 0.001526 	 0.000059 
0 	 0.044158 	 0.040240 	 0.001901 	 0.001941 	 0.000076 
3 	 0.043116 	 0.040200 	 0.001736 	 0.001127 	 0.000054 
2 	 0.042994 	 0.040220 	 0.001676 	 0.001044 	 0.000054 
0 	 0.043989 	 0.040859 	 0.000794 	 0.002272 	 0.000063 
2 	 0.045685 	 0.040855 	 0.003176 	 0.001579 	 0.000074 
1 	 0.045915 	 0.040261 	 0.003107 	 0.002472 	 0.000075 
3 	 0.043996 	 0.040241 	 0.001667 	 0.002026 	 0.000062 
3 	 0.043008 	 0.040230 	 0.001355 	 0.001350 	 0.000074 
0 	 0.043060 	 0.040227 	 0.000697 	 0.002057 	 0.000078 
2 	 0.042997 	 0.040377 	 0.001367 	 0.001184 	 0.000068 
1 	 0.043031 	 0.040648 	 0.000933 	 0.001374 	 0.000076 
1 	 0.043451 	 0.040457 	 0.001203 	 0.001727 	 0.000064 
2 	 0.049664 	 0.040226 	 0.007982 	 0.001402 	 0.000054 
0 	 0.043480 	 0.040473 	 0.000825 	 0.002113 	 0.000069 
3 	 0.049657 	 0.040407 	 0.007977 	 0.001206 	 0.000068 
