
The overrelaxation coefficient (omega) passed from command line is	 1.950
The border exchange factor passed from command line is	 1
Rank of process:	 0	 Number of iterations:	 1206	 Time for exchanging borders (s):	       0.403333
Rank of process:	 2	 Number of iterations:	 1206	 Time for exchanging borders (s):	       0.059474
Rank of process:	 1	 Number of iterations:	 1206	 Time for exchanging borders (s):	       0.056473
Rank of process:	 3	 Number of iterations:	 1206	 Time for exchanging borders (s):	       0.428987
Rank of process:	 1	 Elapsed Wtime (s):	 1.555818
Rank of process:	 2	 Elapsed Wtime (s):	 1.576331
Rank of process:	 3	 Elapsed Wtime (s):	 1.597815
Rank of process:	 0	 Elapsed Wtime (s):	 1.624596
