2 	 2.787465 	 2.755518 	 0.018317 	 0.013247 	 0.000382 
0 	 2.787993 	 2.750568 	 0.007645 	 0.029349 	 0.000430 
3 	 2.775711 	 2.551399 	 0.009217 	 0.214678 	 0.000416 
1 	 2.784568 	 2.568634 	 0.005098 	 0.210529 	 0.000308 
1 	 2.834300 	 2.808664 	 0.005009 	 0.020296 	 0.000330 
0 	 2.842880 	 2.551896 	 0.014113 	 0.276412 	 0.000460 
3 	 2.824429 	 2.547036 	 0.009047 	 0.267941 	 0.000404 
2 	 2.841495 	 2.790262 	 0.023885 	 0.026918 	 0.000430 
0 	 2.831138 	 2.776458 	 0.025485 	 0.028751 	 0.000443 
2 	 2.824946 	 2.793844 	 0.021366 	 0.009389 	 0.000347 
3 	 2.829570 	 2.553151 	 0.029208 	 0.246662 	 0.000549 
1 	 2.810377 	 2.582169 	 0.004922 	 0.222935 	 0.000351 
3 	 2.814204 	 2.542182 	 0.032186 	 0.239382 	 0.000454 
0 	 2.791091 	 2.548888 	 0.005068 	 0.236734 	 0.000400 
1 	 2.810597 	 2.774382 	 0.024397 	 0.011406 	 0.000412 
2 	 2.798562 	 2.763771 	 0.014088 	 0.020271 	 0.000432 
3 	 2.793201 	 2.743822 	 0.011182 	 0.037838 	 0.000360 
1 	 2.792858 	 2.578753 	 0.007080 	 0.206637 	 0.000388 
0 	 2.791269 	 2.745046 	 0.004858 	 0.040980 	 0.000384 
2 	 2.791404 	 2.594394 	 0.006816 	 0.189796 	 0.000398 
3 	 2.725730 	 2.697581 	 0.012800 	 0.014968 	 0.000381 
0 	 2.726551 	 2.531434 	 0.010721 	 0.183939 	 0.000457 
1 	 2.720818 	 2.556340 	 0.004726 	 0.159386 	 0.000366 
2 	 2.723574 	 2.563462 	 0.009178 	 0.150559 	 0.000374 
1 	 2.601140 	 2.551158 	 0.005522 	 0.044043 	 0.000416 
3 	 2.597233 	 2.554678 	 0.009861 	 0.032277 	 0.000418 
0 	 2.605607 	 2.528519 	 0.009005 	 0.067551 	 0.000532 
2 	 2.604572 	 2.555264 	 0.014904 	 0.034030 	 0.000373 
3 	 2.799145 	 2.749509 	 0.013973 	 0.035168 	 0.000496 
0 	 2.796816 	 2.607756 	 0.004072 	 0.184560 	 0.000428 
2 	 2.798288 	 2.578070 	 0.010398 	 0.209313 	 0.000506 
1 	 2.799079 	 2.775185 	 0.009843 	 0.013678 	 0.000373 
1 	 2.790780 	 2.761627 	 0.017973 	 0.010813 	 0.000368 
3 	 2.788046 	 2.736322 	 0.019524 	 0.031789 	 0.000411 
0 	 2.787394 	 2.548546 	 0.004607 	 0.233851 	 0.000390 
2 	 2.777955 	 2.583575 	 0.006429 	 0.187568 	 0.000383 
3 	 2.602851 	 2.527372 	 0.015958 	 0.059035 	 0.000487 
0 	 2.598549 	 2.579381 	 0.004737 	 0.014023 	 0.000408 
2 	 2.603596 	 2.555637 	 0.013375 	 0.034267 	 0.000317 
1 	 2.603535 	 2.550463 	 0.012806 	 0.039891 	 0.000376 
