2 	 0.323054 	 0.317196 	 0.002104 	 0.003571 	 0.000183 
0 	 0.324044 	 0.306046 	 0.001271 	 0.016559 	 0.000169 
3 	 0.326560 	 0.308038 	 0.006379 	 0.011995 	 0.000148 
1 	 0.326184 	 0.307856 	 0.004918 	 0.013265 	 0.000145 
1 	 0.321294 	 0.316188 	 0.001354 	 0.003619 	 0.000133 
3 	 0.322929 	 0.302280 	 0.004373 	 0.016147 	 0.000129 
0 	 0.326163 	 0.303872 	 0.006461 	 0.015676 	 0.000154 
2 	 0.325502 	 0.310831 	 0.006273 	 0.008275 	 0.000124 
1 	 0.331979 	 0.317638 	 0.010100 	 0.004112 	 0.000128 
0 	 0.323461 	 0.302466 	 0.001821 	 0.019032 	 0.000142 
3 	 0.327457 	 0.303871 	 0.007103 	 0.016346 	 0.000137 
2 	 0.332728 	 0.309630 	 0.011813 	 0.011148 	 0.000137 
3 	 0.318006 	 0.302852 	 0.003007 	 0.012009 	 0.000138 
2 	 0.319966 	 0.309490 	 0.004120 	 0.006211 	 0.000145 
1 	 0.319264 	 0.308887 	 0.002405 	 0.007841 	 0.000131 
0 	 0.318755 	 0.311574 	 0.001174 	 0.005864 	 0.000143 
2 	 0.319656 	 0.308793 	 0.003257 	 0.007466 	 0.000140 
0 	 0.318401 	 0.309085 	 0.001380 	 0.007770 	 0.000166 
1 	 0.319482 	 0.309532 	 0.002655 	 0.007159 	 0.000136 
3 	 0.319273 	 0.302722 	 0.003513 	 0.012892 	 0.000146 
3 	 0.321136 	 0.301790 	 0.006464 	 0.012742 	 0.000141 
1 	 0.319002 	 0.312435 	 0.003141 	 0.003284 	 0.000142 
2 	 0.317264 	 0.309812 	 0.001936 	 0.005358 	 0.000157 
0 	 0.319040 	 0.303656 	 0.001304 	 0.013929 	 0.000151 
0 	 0.320246 	 0.304111 	 0.001201 	 0.014813 	 0.000122 
3 	 0.321298 	 0.308848 	 0.003717 	 0.008593 	 0.000140 
2 	 0.320415 	 0.311348 	 0.002275 	 0.006663 	 0.000130 
1 	 0.320371 	 0.309989 	 0.001801 	 0.008453 	 0.000128 
1 	 0.320967 	 0.309175 	 0.004240 	 0.007401 	 0.000151 
3 	 0.320868 	 0.311961 	 0.005166 	 0.003605 	 0.000136 
0 	 0.319070 	 0.302204 	 0.001262 	 0.015466 	 0.000138 
2 	 0.318117 	 0.307715 	 0.002340 	 0.007911 	 0.000151 
2 	 0.314374 	 0.308985 	 0.001600 	 0.003654 	 0.000136 
1 	 0.317835 	 0.308665 	 0.004735 	 0.004297 	 0.000138 
0 	 0.319097 	 0.302512 	 0.002202 	 0.014240 	 0.000144 
3 	 0.315361 	 0.302532 	 0.003235 	 0.009466 	 0.000128 
2 	 0.326809 	 0.317628 	 0.006200 	 0.002860 	 0.000121 
0 	 0.322275 	 0.302780 	 0.001069 	 0.018284 	 0.000142 
1 	 0.326719 	 0.309823 	 0.006159 	 0.010606 	 0.000131 
3 	 0.322735 	 0.303547 	 0.003325 	 0.015719 	 0.000144 
